zone,forecaster,lead,stratum,n,brier,reliability,resolution,uncertainty,base_rate,bss_clim,bss_pers,sedi_climrate,sedi_p50,auc
ai_central,pnt_persistence,2,pre2014,143,0.14661213413908747,0.06318392237367645,0.005018392105442984,0.08831727712846595,0.0979020979020979,-0.6486644365487186,-0.06417822172388976,0.17426407954524625,0.08817340218824006,0.5382059800664452
ai_central,climatology,2,post2014,151,0.39191506670815884,0.14276142066653563,0.0009553705388720416,0.24946274286215517,0.4768211920529801,0.0,-0.10133456506738536,-0.0,-0.0,0.4992967651195499
ai_central,damped_persistence,2,post2014,151,0.3652105619445553,0.13285978219779812,0.012751779407005667,0.24946274286215517,0.4768211920529801,0.06813849997629495,-0.026291279831648584,0.053740871751271624,0.053740871751271624,0.605309423347398
ai_central,persistence,2,post2014,151,0.35585468679463395,0.1251785811048882,0.01730942531733002,0.24946274286215517,0.4768211920529801,0.09201070072760797,0.0,0.23314209712974904,0.23314209712974904,0.6037271448663853
ai_central,pnt_persistence,2,post2014,151,0.3561468173031328,0.11692729461981706,0.009884099403716633,0.24946274286215517,0.4768211920529801,0.09126530833697444,-0.0008209264043428366,0.24004076843040495,0.24004076843040495,0.5975738396624473
ai_central,climatology,3,all,293,0.24587382028402868,0.03773535545388264,1.7414174909589324e-05,0.2073640927675337,0.2935153583617747,0.0,0.12507467673516404,-0.0,-0.0,0.4799179867430626
ai_central,damped_persistence,3,all,293,0.24971194573175282,0.05191918906905861,0.009350541824877467,0.2073640927675337,0.2935153583617747,-0.015610142809390659,0.1114169674914477,0.051487802200959706,0.08466400833655442,0.6285248848443995
ai_central,persistence,3,all,293,0.2810226355850987,0.0812887708731856,0.008984072898767983,0.2073640927675337,0.2935153583617747,-0.1429546881423438,0.0,0.28824870793347834,0.2535630395854845,0.6171216717222785
ai_central,pnt_persistence,3,all,293,0.2909658929110011,0.09451016306160602,0.011192954530958317,0.2073640927675337,0.2935153583617747,-0.1833951763342796,-0.03538240720431718,0.2862912275283778,0.2914773612665059,0.625968992248062
ai_central,climatology,3,pre2014,142,0.08938778157535669,0.0010827267428035457,0.0005414834681719293,0.08887125570323348,0.09859154929577464,0.0,0.4304740840311134,-0.13944673027338864,-0.0,0.4478236607142857
ai_central,damped_persistence,3,pre2014,142,0.0924631839275786,0.003990343523461823,0.0011480661723473815,0.08887125570323348,0.09859154929577464,-0.03440517594263426,0.41087944468831394,-0.7405316088762737,-0.0,0.31612723214285715
ai_central,persistence,3,pre2014,142,0.1569512098905785,0.06964787595291752,0.0016655037087490968,0.08887125570323348,0.09859154929577464,-0.755846348622756,0.0,-0.15924470925602704,-0.7258510187592813,0.41015625
ai_central,pnt_persistence,3,pre2014,142,0.16851652851301638,0.08162084624912656,0.0017059213548005453,0.08887125570323348,0.09859154929577464,-0.8852300117880394,-0.07368734927561782,-0.15924470925602704,-0.7405316088762737,0.46456473214285715
ai_central,climatology,3,post2014,151,0.3930328765531109,0.14316963760021456,0.00019700909014483192,0.24946274286215517,0.4768211920529801,0.0,0.011732989526192394,-0.0,-0.0,0.4914732770745429
ai_central,damped_persistence,3,post2014,151,0.39758826477938686,0.15108156511731036,0.00378205539042292,0.24946274286215517,0.4768211920529801,-0.011590349047200688,0.0002786299229672329,-0.07124725942227561,-0.07124725942227561,0.4902426160337552
ai_central,persistence,3,post2014,151,0.3976990756421972,0.15145124533964305,0.006953712157760225,0.24946274286215517,0.4768211920529801,-0.01187228694456488,0.0,0.06390326548154299,0.0621842563340384,0.49525316455696206
ai_central,pnt_persistence,3,post2014,151,0.40611695082168875,0.15969946875044697,0.005568044182222497,0.24946274286215517,0.4768211920529801,-0.0332900249549728,-0.02116644391465705,0.07288283298902126,0.07288283298902126,0.4986814345991561
ai_central,climatology,6,all,290,0.2542101838746961,0.042738187194965714,0.000578496018448455,0.21136741973840667,0.30344827586206896,0.0,0.16233188651380093,-0.0,-0.0,0.5004219171917192
ai_central,damped_persistence,6,all,290,0.24626553102765408,0.04026920260364606,0.004409187661446522,0.21136741973840667,0.30344827586206896,0.03125229967560261,0.18851094142516833,0.16908284314231992,0.5107878013668304,0.5900652565256526
ai_central,persistence,6,all,290,0.3034736308831509,0.10055155528862705,0.007347945766119619,0.21136741973840667,0.30344827586206896,-0.19379021822641618,0.0,0.1876106157052023,0.15262602367686978,0.5936093609360936
ai_central,pnt_persistence,6,all,290,0.3117225735773449,0.11188329233873326,0.012656005283899947,0.21136741973840667,0.30344827586206896,-0.2262395189132056,-0.027181744490249127,0.21225694509413828,0.21107656841517755,0.5891089108910891
ai_central,climatology,6,pre2014,139,0.09703357689871038,0.0016059691393374063,0.0009016851418418274,0.0962683090937322,0.1079136690647482,0.0,0.40841791383996773,-0.03863674472366663,-0.0,0.4083333333333334
